1549.701,303,306,326,296,14464,-5824,2332,105,-133,229
1553.7939999999999,303,307,330,298,14464,-5936,2404,-173,-62,182
1561.978,302,307,331,298,14544,-5912,2328,-148,-30,157
1566.09,302,307,330,297,14540,-5888,2376,-201,-50,181
1570.166,301,306,327,298,14488,-5932,2412,-256,-74,141
1574.486,301,307,323,300,14632,-5948,2428,-216,-126,120
1582.4720000000002,300,307,318,300,14700,-5996,2332,-194,-110,87
1586.594,300,307,314,299,14716,-6020,2388,-156,-96,104
1590.6480000000001,299,307,311,300,14796,-5988,2512,-179,-151,89
1594.744,299,308,309,302,14848,-6036,2416,-165,-140,22
1599.188,299,309,308,302,14904,-6028,2480,-130,-168,25
1607.0500000000002,298,310,307,301,14996,-6040,2536,-153,-137,18
1611.125,299,310,308,302,15004,-6104,2552,-136,-141,1
1615.232,299,311,310,304,15020,-6164,2584,-194,-138,-18
1619.1219999999998,298,311,313,304,15072,-6128,2596,-211,-114,-39
1627.543,298,311,317,302,15116,-6172,2556,-164,-132,-26
1631.6409999999998,299,311,322,303,15064,-6112,2712,-248,-119,-84
1635.714,299,312,328,305,15152,-6204,2628,-268,-124,-27
1639.8029999999999,298,312,335,304,15080,-6160,2696,-304,-102,-31
1643.913,299,311,341,303,15072,-6192,2712,-302,-88,-33
1651.484,299,310,347,304,15040,-6216,2704,-316,-81,17
1656.249,299,311,353,305,15012,-6140,2808,-378,-77,18
1660.28,298,310,358,305,15036,-6244,2764,-437,-41,75
1664.347,298,310,362,303,14964,-6104,2700,-514,1,56
1672.565,298,310,365,305,14836,-6320,2736,-523,-10,138
1676.679,298,312,367,306,14812,-6412,2780,-604,99,209
1680.763,298,313,367,306,14820,-6460,2736,-564,117,218
1684.9099999999999,298,314,366,304,14796,-6448,2796,-595,128,218
1688.973,300,317,364,305,14744,-6424,2792,-582,130,210
1696.7179999999998,300,320,361,307,14796,-6444,2764,-519,205,212
1701.245,301,322,356,307,14736,-6320,2776,-473,219,197
1705.3339999999998,302,325,352,306,14712,-6236,2780,-423,246,206
1709.433,303,327,346,307,14748,-6068,2788,-451,261,229
1717.6180000000002,304,330,341,309,14708,-6124,2864,-382,266,267
1721.7450000000001,303,332,335,309,14728,-6116,2796,-345,247,283
1725.8139999999999,304,333,329,308,14680,-6080,2852,-322,172,286
1730.029,304,334,323,309,14748,-6116,2724,-447,186,263
1734.0310000000002,305,335,317,310,14676,-6044,2752,-261,162,291
1742.2169999999999,304,335,311,310,14676,-6068,2732,-301,119,277
1746.296,305,335,306,309,14664,-6036,2672,-134,118,299
1750.38,306,335,302,310,14712,-6044,2756,-153,67,268
1754.481,306,335,298,312,14776,-6056,2668,-141,41,268
1762.6599999999999,306,334,295,311,14716,-6088,2672,-230,25,274
1766.7930000000001,306,333,293,310,14772,-6080,2696,-249,82,277
1770.91,306,333,292,311,14768,-6136,2740,-361,80,351
1775.124,306,333,290,313,14808,-6132,2744,-423,59,353
1779.087,306,332,289,312,14756,-6260,2764,-515,43,393
1787.269,306,332,288,311,14808,-6292,3040,-718,145,459
1791.344,306,332,288,312,14980,-6128,3260,-997,323,480
1795.453,306,331,287,313,15016,-6504,3332,-891,478,655
1799.548,306,330,286,313,15204,-6712,3636,-1001,663,862
1807.9,307,328,285,312,15380,-7080,3652,-1112,717,993
1811.881,307,326,284,313,15356,-7364,3892,-1584,685,987
1815.9479999999999,309,325,283,315,15532,-7508,3684,-1929,814,1079
1820.0259999999998,310,323,283,314,15508,-7448,3600,-1719,711,1333
1828.2169999999999,312,322,283,313,15676,-7580,3700,-2208,781,1438
1832.3419999999999,314,321,283,314,15844,-7588,3660,-2119,876,1710
1836.4309999999998,317,320,284,315,15924,-7772,3676,-1887,1064,2056
1840.5130000000001,321,319,285,314,15896,-8036,3944,-1599,1067,2388
1844.6100000000001,324,318,286,313,16084,-8460,3936,-1570,1216,2685
1852.644,329,319,287,314,16268,-8836,4304,-1253,1288,3009
1856.914,333,318,287,315,16352,-9176,4548,-804,1302,3414
1860.99,338,317,288,314,16596,-9664,4968,-615,1415,3755
1865.077,343,315,289,312,16732,-9892,5020,-545,1572,4242
1873.3,349,314,289,313,16812,-10140,4944,-259,1705,4819
1877.402,356,313,290,314,17024,-10436,4996,-125,1941,5381
1881.477,361,311,289,313,17108,-10660,4844,-183,2171,6086
1885.5900000000001,366,309,288,311,17296,-10628,5016,-192,2492,6851
1889.999,369,309,286,312,17348,-10712,4888,-319,2864,7636
1897.913,368,310,284,313,17456,-10704,5236,-584,3314,8568
1901.9669999999999,367,310,280,311,17532,-10580,5296,-744,3633,9546
1906.069,366,310,277,310,17648,-11028,5732,-1081,4162,10569
1910.072,364,311,275,311,17736,-11696,5920,-1498,4587,11674
1918.0790000000002,363,315,272,312,17844,-12448,6060,-1929,4941,12733
1922.475,363,320,271,311,17872,-12844,6128,-2597,5159,13525
1926.539,366,326,269,309,17984,-13224,5992,-2757,5146,14147
1930.652,370,330,268,311,17756,-13716,5892,-3021,5087,14725
1935.347,377,333,267,311,17704,-14212,5844,-2919,5194,15329
1942.933,381,333,267,310,17728,-14828,6084,-2861,5723,15926
1947.028,375,331,266,309,17720,-15348,6336,-2573,6296,16573
1951.135,366,328,265,310,17644,-15888,6448,-2421,6649,17141
1955.211,361,327,264,310,17732,-16288,6712,-2333,7041,17609
1963.4009999999998,363,323,263,309,17756,-16212,7108,-2116,7255,18163
1967.536,374,319,262,308,17912,-16556,7044,-2742,7883,18535
1971.605,374,314,261,309,17520,-16024,6772,-1922,7887,19497
1975.692,365,309,260,310,17296,-15376,6692,-695,7626,20261
1979.79,351,303,259,308,17024,-15080,6652,-69,7427,20554
1987.977,333,294,259,307,16664,-15108,6424,85,7608,21040
1992.075,324,282,259,308,16408,-15452,6204,232,8178,22029
